,ts_code,slope5,slope10,slope20,slope30,slope54
1576,600108.SH,-0.0560000000000007,-0.0178181818181817,0.0071503759398495,0.0077597330367073,0.0105904326281684
1582,600115.SH,-0.0230000000000003,-0.0383636363636361,0.0055864661654135,0.008981090100111,0.0107463312368972
1585,600118.SH,-0.2240000000000059,-0.1561212121212113,0.0972105263157888,0.032963292547274,0.0966319801791496
1592,600127.SH,-0.1540000000000012,-0.0274545454545452,0.0102255639097744,0.0098820912124582,0.0061299790356393
1595,600130.SH,-0.0090000000000007,-0.0855757575757574,0.0155939849624059,0.0036863181312567,0.0309937106918238
1600,600136.SH,-0.0090000000000001,-0.0072121212121212,0.0036992481203006,0.0047519466073414,0.0164089956165427
1602,600138.SH,-0.1320000000000006,-0.0025454545454537,0.0351127819548866,0.0195239154616237,0.0138212311797216
1604,600143.SH,-0.0690000000000014,-0.0784848484848487,0.0050902255639096,0.0016351501668518,0.0165511720983417
1612,600156.SH,-0.0810000000000014,-0.0615757575757575,0.0182932330827067,0.0430278086763068,0.0303792643415284
1615,600159.SH,-0.0620000000000002,-0.0270303030303029,0.009157894736842,0.0099577308120132,0.0077183152277491
1618,600162.SH,-0.0480000000000003,-0.0116969696969695,0.0194962406015037,0.011012235817575,0.0128214217648179
1621,600166.SH,-0.0230000000000003,-0.0176363636363635,0.0095263157894736,0.0022825361512791,0.0039927577663426
1624,600169.SH,-0.002,-0.0138787878787878,0.0167218045112781,0.0132836484983314,0.0120259195730893
1625,600170.SH,-0.0100000000000003,-0.0160606060606058,0.0130827067669172,0.0059176863181312,0.0102618639222412
1627,600172.SH,-0.047,-0.1927878787878788,0.0728721804511278,0.0680667408231367,0.0478444825614636
1628,600173.SH,-0.0590000000000005,-0.0235151515151511,0.0046315789473682,0.0115795328142379,0.0098646845816656
1629,600176.SH,-0.0390000000000013,-0.0701212121212127,0.0378721804511278,0.028965517241379,0.0176245473603962
1638,600186.SH,-0.0650000000000005,-0.0643030303030299,0.031315789473684,0.0298175750834259,0.0303815513626833
1643,600191.SH,-0.0460000000000005,-0.0395151515151512,0.0347443609022555,0.0253303670745271,0.0229731275014293
1645,600193.SH,-0.1330000000000005,-0.0166666666666666,0.0306766917293233,0.0471390433815349,0.042354107108824
1646,600195.SH,-0.0470000000000007,-0.0167272727272722,0.0131954887218043,0.0066651835372634,0.0114774156660948
1650,600199.SH,-0.1390000000000025,-0.0759999999999998,0.0059172932330826,0.0085583982202444,0.0284181437011623
1652,600201.SH,-0.0540000000000014,-0.0161818181818185,0.0349924812030074,0.0186073414905449,0.0110112445206783
1653,600202.SH,-0.0880000000000009,-0.0345454545454543,0.0076541353383456,0.0172102335928809,0.0201665713741184
1657,600208.SH,-0.0210000000000002,-0.0232727272727272,0.0067293233082706,0.0064671857619576,0.0119599771297884
1661,600215.SH,-0.0990000000000012,-0.1216969696969695,0.0186691729323306,0.0283492769744158,0.0435624166190203
1664,600218.SH,-0.1220000000000014,-0.091151515151515,0.0012330827067667,0.0036373748609565,0.0177674861825804
1666,600221.SH,-0.0090000000000001,-0.0177575757575757,0.0086691729323307,0.003817575083426,0.0168320945302077
1667,600222.SH,-0.0450000000000007,-0.0281212121212121,0.0084285714285711,0.0079977753058953,0.0090718505812845
1670,600226.SH,-0.0160000000000001,-0.0139393939393938,0.018751879699248,0.0110100111234704,0.0100011435105774
1671,600227.SH,-0.0360000000000002,-0.0141818181818182,0.0315714285714284,0.0145895439377084,0.0211942062130741
1672,600228.SH,-0.1450000000000018,-0.044181818181818,0.0272406015037591,0.0452636262513902,0.0537125976748617
1673,600229.SH,-0.1030000000000008,-0.046121212121212,0.0275263157894736,0.0325739710789764,0.0193573470554601
1674,600230.SH,-0.0090000000000015,-0.0825454545454542,0.0272932330827063,0.0202424916573968,0.0132384219554029
1675,600231.SH,-0.0220000000000002,-0.0169696969696969,0.000172932330827,0.0007986651835371,0.0070360205831903
1676,600232.SH,-0.0510000000000013,-0.0187878787878787,0.0115037593984961,0.0220333704115683,0.0208446731465598
1679,600235.SH,-0.0890000000000007,-0.0433333333333327,0.0096015037593982,0.0174905450500554,0.019006289308176
1680,600236.SH,-0.0680000000000012,-0.0121818181818181,0.0478421052631576,0.0272814238042268,0.0085549838002667
1681,600237.SH,-0.0320000000000011,-0.0047272727272725,0.043706766917293,0.0163982202447162,0.0272105965313512
1682,600238.SH,-0.2120000000000008,-0.1270909090909088,0.0366691729323307,0.0424004449388207,0.0404330093386695
1684,600241.SH,-0.0640000000000013,-0.0606666666666667,0.0017669172932328,0.0132591768631811,0.0200293501048217
1685,600243.SH,-0.0840000000000008,-0.1715757575757576,0.0264360902255638,0.0255639599555059,0.0067440442157422
1689,600250.SH,-0.447000000000001,-0.0328484848484848,0.0130075187969922,0.0131635150166848,0.0582950257289879
1690,600251.SH,-0.0520000000000006,-0.0375151515151513,0.009112781954887,0.0111523915461621,0.0057179340575565
1691,600252.SH,-0.0360000000000002,-0.0329090909090909,0.0085413533834585,0.0020222469410455,0.0102203163712597
1694,600257.SH,-0.128000000000001,-0.058787878787879,0.0173458646616539,0.0128387096774192,0.0194995235372593
1695,600258.SH,-0.0170000000000036,-0.0186666666666669,0.0764586466165411,0.0407964404894327,0.0394503525824278
1697,600261.SH,-0.0230000000000006,-0.0112727272727273,0.0110150375939849,0.0092013348164626,0.0128267581475128
1699,600265.SH,-0.1280000000000017,-0.0907878787878785,0.0247518796992479,0.0678020022246936,0.0794392986468456
1710,600280.SH,-0.3190000000000002,-0.0219999999999996,0.0370526315789473,0.0364160177975527,0.0364661711454163
1714,600284.SH,-0.088000000000001,-0.0248484848484845,0.00590977443609,0.0051523915461622,0.0142774919001332
1717,600288.SH,-0.3120000000000012,-0.0112727272727268,0.0696541353383456,0.0588520578420465,0.0481894415856678
1720,600293.SH,-0.0470000000000004,-0.0666666666666666,0.0148045112781954,0.0290478309232479,0.0210516485610824
1721,600295.SH,-0.0760000000000015,-0.0796363636363636,0.0049774436090223,0.0058242491657394,0.0054446350295405
1726,600302.SH,-0.0850000000000012,-0.0644848484848484,0.0056090225563907,0.0248743047830921,0.0287699637888316
1728,600305.SH,-0.0540000000000009,-0.0178787878787876,0.0237894736842103,0.0125517241379308,0.0118322851153038
1729,600307.SH,-0.0210000000000002,-0.0206666666666666,0.0088421052631578,0.0034905450500555,0.0067711072994091
1730,600308.SH,-0.0430000000000003,-0.0227878787878786,0.00193984962406,0.0034282536151278,0.0060232513817419
1732,600310.SH,-0.0710000000000012,-0.0303030303030303,0.0030225563909773,0.0019443826473858,0.0141959214789402
1738,600319.SH,-0.0610000000000005,-0.043939393939394,0.0060676691729322,0.0103047830923246,0.0236024394892318
1753,600337.SH,-0.1590000000000001,-0.0129090909090908,0.0309774436090225,0.0208164627363737,0.0169590242043072
1755,600339.SH,-0.0240000000000002,-0.0276969696969695,0.001375939849624,0.0034549499443826,0.005490756622832
1756,600340.SH,-0.0800000000000005,-0.0756969696969697,0.0266090225563909,0.0230878754171301,0.0443350485991995
1762,600351.SH,-0.0350000000000012,-0.0369090909090909,0.0025563909774435,0.0069899888765293,0.0092319420621306
1768,600358.SH,-0.1160000000000006,-0.0325454545454543,0.0192330827067668,0.0172747497219131,0.014435677530017
1769,600359.SH,-0.1110000000000004,-0.0412727272727271,0.0092631578947365,0.0134149054505002,0.0108614446350294
1775,600366.SH,-0.0450000000000018,-0.0298787878787874,0.025533834586466,0.0084249165739708,0.0249757956927767
1778,600369.SH,-0.0180000000000003,-0.0134545454545452,0.0186015037593984,0.0049833147942157,0.0058410520297312
1779,600370.SH,-0.0400000000000001,-0.0255151515151514,0.0074661654135337,0.0082157953281423,0.0127200304936153
1780,600371.SH,-0.1730000000000008,-0.0434545454545451,0.0010977443609017,0.0002736373748606,0.0243453401943966
1790,600382.SH,-0.0390000000000003,-0.059939393939394,0.0128421052631576,0.0262825361512791,0.0274293882218409
1801,600397.SH,-0.0250000000000006,-0.0152727272727272,0.0107142857142856,0.0095928809788653,0.0110043834572136
1808,600408.SH,-0.0620000000000001,-0.0240606060606059,0.0196090225563909,0.0143737486095661,0.0129277682485229
1809,600409.SH,-0.0420000000000003,-0.0315151515151513,0.0063007518796991,0.003877641824249,0.001132075471698
1814,600419.SH,-0.1210000000000005,-0.0698787878787873,0.0360526315789471,0.03339043381535,0.0430280160091479
1818,600423.SH,-0.0390000000000004,-0.0213333333333332,0.0100676691729322,0.0127030033370411,0.0142992186011053
1823,600433.SH,-0.0270000000000002,-0.008060606060606,0.0141353383458645,0.0137575083426027,0.0108080808080807
1827,600439.SH,-0.0690000000000007,-0.0766666666666665,0.0096466165413533,0.0052169076751946,0.0171999237659614
1829,600446.SH,-0.0350000000000009,-0.0186666666666672,0.0833383458646613,0.0531968854282531,0.0961231179721742
1830,600448.SH,-0.0500000000000006,-0.0181818181818181,0.0125939849624059,0.0158353726362624,0.0163777396607584
1833,600455.SH,-0.653000000000003,-0.1224848484848489,0.0680751879699244,0.0942269187986646,0.0952814941871544
1841,600467.SH,-0.0820000000000005,-0.0333333333333332,0.019578947368421,0.0145939933259176,0.0197095483133218
1846,600476.SH,-0.0520000000000021,-0.0806666666666658,0.156804511278195,0.0769254727474967,0.053593291404612
1850,600480.SH,-0.1000000000000009,-0.1699393939393935,0.0924661654135336,0.0989566184649609,0.0702306079664568
1856,600488.SH,-0.0340000000000009,-0.0224848484848482,0.0022105263157893,0.0094460511679643,0.0095490756622831
1859,600491.SH,-0.0340000000000005,-0.0215151515151513,0.0166842105263157,0.0008765294771968,0.0162405183914617
1860,600493.SH,-0.1000000000000006,-0.0334545454545451,0.0175338345864659,0.0249944382647385,0.0262713931770535
1862,600496.SH,-0.0420000000000001,-0.029090909090909,0.0094135338345864,0.0073526140155728,0.008819134743663
1869,600503.SH,-0.1630000000000004,-0.0487272727272726,0.0634060150375939,0.044662958843159,0.0249201448446731
1870,600505.SH,-0.0410000000000018,-0.0727272727272724,0.0353759398496237,0.0072769744160174,0.0261257861635219
1875,600510.SH,-0.0520000000000004,-0.0586666666666665,0.0005639097744359,0.0012235817575082,0.0163613493424813
1877,600512.SH,-0.0330000000000005,-0.0212121212121211,0.0114887218045112,0.0091657397107897,0.0077297503335238
1882,600518.SH,-0.0090000000000001,-0.0279999999999999,0.0188872180451128,0.0081401557285872,0.0175829998094148
1890,600527.SH,-0.0710000000000002,-0.0805454545454544,0.0363458646616541,0.0363648498331479,0.023744615971031
1893,600530.SH,-5.623046444319674e-16,-0.0187878787878785,0.0321804511278194,0.0108809788654058,0.023321517057366
1895,600533.SH,-0.0740000000000005,-0.0396969696969697,0.0138872180451127,0.0152992213570633,0.0131042500476462
1898,600537.SH,-0.0350000000000004,-0.0421818181818181,0.006112781954887,0.001452725250278,0.0116855345911949
1900,600539.SH,-0.0490000000000008,-0.0261212121212123,0.0077443609022554,0.0114660734149052,0.0675406899180483
1901,600540.SH,-0.0710000000000003,-0.0403030303030304,0.0093007518796991,0.0228520578420466,0.0162771107299408
1903,600545.SH,-0.0870000000000008,-0.0493939393939394,0.0796616541353382,0.058901001112347,0.031595578425767
1909,600551.SH,-0.0970000000000005,-0.016969696969697,0.0479323308270675,0.0375394883203556,0.0203018867924526
1913,600558.SH,-0.0190000000000006,-0.0387272727272726,0.0006090225563908,0.0137686318131255,0.0135525061940155
1915,600560.SH,-0.5060000000000026,-0.000363636363635,0.1896165413533833,0.1200622914349273,0.0553691633314273
1916,600561.SH,-0.1220000000000006,-0.002,0.0362857142857141,0.0337486095661845,0.0293710691823898
1921,600568.SH,-0.0040000000000002,-0.0123030303030303,0.0052030075187969,0.0009966629588431,0.0065694682675814
1925,600572.SH,-0.0120000000000007,-0.0116969696969697,0.007954887218045,0.001477196885428,0.0030642271774346
1928,600576.SH,-0.1820000000000007,-0.0370303030303025,0.0372932330827066,0.0645317018909898,0.0557549075662282
1932,600580.SH,-0.0229999999999999,-0.1453333333333333,0.0493609022556386,0.0093704115684088,0.0572616733371448
1943,600592.SH,-0.0760000000000018,-0.0910909090909094,0.0083909774436087,0.0060177975528364,0.0211019630264912
1945,600594.SH,-0.0610000000000003,-0.0211515151515149,0.016548872180451,0.0110656284760845,0.0134213836477987
1946,600595.SH,-0.0250000000000004,-0.0176969696969696,0.0143383458646615,1.11234705226793e-05,0.0046929674099485
1947,600596.SH,-0.0220000000000008,-0.0567272727272724,0.0056390977443607,0.0091590656284759,0.0135429769392032
1948,600597.SH,-0.0770000000000017,-0.0301212121212121,0.0324586466165413,0.021163515016685,0.0123910806174955
1957,600606.SH,-0.0290000000000004,-0.0278787878787879,0.006593984962406,0.002647385984427,0.0102706308366685
1959,600609.SH,-0.1490000000000012,-0.1332121212121212,0.0456390977443605,0.0205250278086761,0.085067657709167
1966,600617.SH,-0.0550000000000007,-0.0312727272727269,0.0049999999999999,0.0043003337041156,0.0096298837430912
1967,600618.SH,-0.0200000000000007,-0.0762424242424237,0.0794586466165409,0.0457530589543935,0.0383674480655612
1972,600623.SH,-0.0110000000000013,-0.0275151515151512,0.013330827067669,0.0070611790878752,0.0074400609872306
1975,600628.SH,-0.5960000000000018,-0.0213939393939393,0.0129398496240598,0.1215706340378196,0.0788290451686676
1979,600635.SH,-0.0380000000000005,-0.0406666666666665,0.0078120300751879,0.0002803114571746,0.0180937678673527
1980,600636.SH,-0.0990000000000013,-0.0544848484848479,0.0204060150375937,0.0132302558398217,0.0280121974461595
1982,600638.SH,-0.0870000000000009,-0.0356363636363635,0.0275413533834585,0.0264204671857619,0.0249380598437201
1990,600648.SH,-0.0470000000000021,-0.0563636363636359,0.0219999999999994,0.0226473859844268,0.0264715075281111
1993,600651.SH,-0.0070000000000009,-0.0195757575757571,0.0318421052631578,0.0076974416017796,0.0358380026681913
1994,600653.SH,-0.0700000000000003,-0.0281212121212119,0.0331503759398495,0.0171568409343714,0.0226102534781779
2003,600664.SH,-0.0310000000000006,-0.0079393939393938,0.0139097744360901,0.0021890989988876,0.0049586430341146
2004,600665.SH,-0.0700000000000004,-0.0136969696969696,0.0206766917293232,0.0167786429365961,0.014628168477225
2007,600668.SH,-0.0960000000000008,-0.0092121212121212,0.0109172932330826,0.0179154616240264,0.019933295216314
2011,600675.SH,-0.0480000000000001,-0.0262424242424241,0.0092556390977442,0.0049299221357063,0.0034453973699256
2013,600678.SH,-0.0720000000000011,-0.1220000000000001,0.0092556390977441,0.0093948832035594,0.0046110158185629
2015,600681.SH,-0.046,-0.023151515151515,0.0001052631578946,0.0029076751946606,0.0040076234038497
2016,600682.SH,-0.1870000000000005,-0.0105454545454546,0.0208195488721801,0.0343314794215793,0.0324280541261672
2017,600683.SH,-0.0930000000000006,-0.0316363636363635,0.0007067669172932,0.0070656284760844,0.0025065751858203
2018,600684.SH,-0.0570000000000008,-0.0202424242424241,0.0132406015037593,0.008135706340378,0.009554412044978
2021,600688.SH,-0.0160000000000003,-0.0204848484848485,0.0022781954887218,0.0032324805339264,0.0047036401753382
2024,600691.SH,-0.0580000000000004,-0.0535757575757575,0.0131203007518796,0.0095906562847607,0.0098345721364588
2025,600692.SH,-0.087000000000001,-0.1457575757575759,0.0310225563909772,0.0462291434927694,0.0869197636744805
2028,600696.SH,-0.321000000000003,-0.0308484848484839,0.035120300751879,0.0018620689655169,0.0794655993901273
2038,600708.SH,-0.0290000000000002,-0.0327878787878787,0.0320751879699247,0.051948832035595,0.048670859538784
2042,600713.SH,-0.0590000000000006,-0.0130909090909092,0.0040751879699246,0.0035617352614013,0.0120175338288545
2043,600714.SH,-0.042000000000001,-0.0292727272727271,0.0080075187969922,0.0249721913236928,0.0377770154373926
2051,600722.SH,-0.0850000000000006,-0.073151515151515,0.0146766917293231,0.0361957730812012,0.0301265485039069
2056,600728.SH,-0.0290000000000003,-0.0176363636363634,0.010345864661654,0.0212858731924359,0.0184882790165808
2057,600729.SH,-0.4530000000000079,-0.0022424242424234,0.2736616541353374,0.2148409343715238,0.1944291976367446
2062,600734.SH,-0.0110000000000007,-0.0027878787878788,0.0228421052631577,0.0240289210233591,0.0286800076234038
2063,600735.SH,-0.1000000000000003,-0.0289090909090908,0.0047067669172933,0.0234082313681867,0.0254023251381741
2071,600743.SH,-0.0910000000000001,-0.0043636363636362,0.0481278195488721,0.0254794215795327,0.019850962454736
2072,600744.SH,-0.0620000000000004,-0.0241818181818181,0.0060902255639097,0.0015216907675193,0.0058334286258814
2074,600746.SH,-0.020000000000001,-0.0343030303030305,0.0182781954887218,0.0128053392658508,0.0104524490184866
2075,600748.SH,-0.0760000000000005,-0.0052121212121211,0.0378496240601503,0.0228075639599554,0.0208603011244519
2076,600749.SH,-0.2910000000000011,-0.0107272727272725,0.0457293233082703,0.0209254727474971,0.0116592338479128
2078,600751.SH,-0.0220000000000004,-0.0244848484848483,0.0102406015037593,0.0039999999999999,0.0100514579759862
2084,600758.SH,-0.0350000000000002,-0.0198787878787877,0.0060601503759397,0.0057552836484982,0.0107928340003811
2096,600774.SH,-0.2559999999999998,-0.0481212121212123,0.0372330827067668,0.0291479421579531,0.0196630455498378
2099,600777.SH,-0.0040000000000001,-0.0113333333333333,0.0057443609022556,0.0002647385984426,0.0079233847913093
2105,600784.SH,-0.0520000000000006,-0.018242424242424,0.0135037593984961,0.014981090100111,0.0144006098723079
2109,600790.SH,-0.0720000000000005,-0.0186666666666667,0.0136992481203006,0.0184115684093436,0.0132673908900323
2110,600791.SH,-0.0920000000000006,-0.0484242424242422,0.0006541353383458,0.0115194660734148,0.0186087287974079
2115,600796.SH,-0.0990000000000008,-0.2250303030303031,0.0865263157894735,0.0828720800889876,0.0451701924909471
2117,600798.SH,-0.0420000000000006,-0.0121818181818179,0.0061278195488721,0.0066963292547274,0.0074938059843719
2120,600802.SH,-0.0730000000000006,-0.0327272727272726,0.0141729323308269,0.0125406006674081,0.0195467886411282
2122,600804.SH,-0.0049999999999999,-0.0364242424242424,0.0018270676691729,0.0071078976640711,0.0174358681151133
2123,600805.SH,-0.0760000000000008,-0.0129090909090908,0.0106541353383458,0.0152658509454948,0.0163846007242233
2124,600807.SH,-0.0530000000000008,-0.0335151515151515,0.0150977443609021,0.0089343715239153,0.0158017914999046
2127,600810.SH,-0.1050000000000013,-0.0211515151515151,0.0148721804511275,0.0288631813125694,0.0303544882790165
2131,600815.SH,-0.0400000000000002,-0.0044848484848483,0.0266315789473684,0.02321468298109,0.0202012578616351
2132,600816.SH,-0.0050000000000005,-0.0115151515151513,0.0130676691729322,0.0021468298109009,0.0150676577091671
2135,600819.SH,-0.0830000000000008,-0.0125454545454546,0.011300751879699,0.0255061179087873,0.0231370306842004
2140,600825.SH,-0.0030000000000011,-0.0642424242424243,0.105924812030075,0.0708809788654058,0.0558776443682103
2142,600827.SH,-0.2580000000000008,-0.0346060606060602,0.1074511278195486,0.0750767519466071,0.056920907185058
2146,600831.SH,-0.0170000000000001,-0.0096363636363634,0.0173984962406014,0.0075127919911011,0.0148076996378883
2149,600835.SH,-0.1160000000000027,-0.2312727272727259,0.0735263157894734,0.0569788654060061,0.1216054888507716
2153,600841.SH,-0.0480000000000003,-0.0514545454545454,0.0206390977443608,0.0067007786429364,0.0313619210977701
2155,600844.SH,-0.1050000000000001,-0.0401212121212122,0.0028496240601502,0.0083003337041156,0.0186399847531922
2157,600846.SH,-0.1630000000000016,-0.0189090909090899,0.0503759398496237,0.0473081201334812,0.0339912330855725
2165,600857.SH,-0.3190000000000009,-0.0643030303030302,0.0625714285714283,0.0582647385984424,0.0516680007623402
2166,600858.SH,-0.2180000000000009,-0.0078181818181819,0.037796992481203,0.0345027808676305,0.0220407852105964
2168,600860.SH,-0.0630000000000014,-0.1378787878787876,0.0141353383458645,0.0245672969966627,0.0513920335429768
2169,600861.SH,-0.1140000000000016,-0.0463636363636369,0.0689999999999999,0.0054171301446046,0.0278730703259002
2172,600864.SH,-0.020000000000001,-0.0317575757575755,0.0384661654135337,0.0182024471635147,0.0221703830760433
2173,600865.SH,-0.3110000000000006,-0.1098181818181818,0.0329999999999998,0.0337308120133479,0.0577072612921668
2174,600866.SH,-0.0660000000000008,-0.0319393939393938,0.0324436090225562,0.0185094549499442,0.0175612731084427
2176,600868.SH,-0.1110000000000004,-0.0574545454545454,0.0542255639097744,0.0378086763070077,0.0206110158185629
2178,600871.SH,-0.0120000000000003,-0.0165454545454545,0.0047293233082706,0.0012992213570633,0.0027390890032399
2179,600872.SH,-0.0820000000000045,-0.0669090909090891,0.1231804511278189,0.0526985539488317,0.0359412997903561
2181,600874.SH,-0.0410000000000008,-0.0223030303030301,0.0039849624060149,0.0028765294771967,0.0088057937869257
2189,600883.SH,-0.1630000000000018,-0.056909090909091,0.0085714285714284,0.0263648498331478,0.0249799885648941
2193,600887.SH,-0.0240000000000034,-0.0020606060606064,0.060165413533834,0.0035906562847602,0.0573813607775868
2196,600892.SH,-0.0880000000000002,-0.0086666666666663,0.0248421052631578,0.029933259176863,0.0189841814370115
2206,600906.SH,-0.0230000000000017,-0.035454545454545,0.0088947368421051,4.004449388185915e-05,0.004747855917667
2216,600928.SH,-0.0280000000000004,-0.023272727272727,0.0043684210526315,0.0007408231368186,0.0025732799695063
2217,600929.SH,-0.0620000000000008,-0.0373333333333333,0.0025037593984962,0.0019688542825359,0.002606441776253
2219,600935.SH,-0.0140000000000002,-0.016969696969697,0.0089624060150374,0.0116240266963292,0.01231065370688
2220,600936.SH,-0.0650000000000003,-0.0362424242424242,0.0104360902255637,0.0123559510567295,0.0199089003239946
2227,600959.SH,-0.0570000000000007,-0.031151515151515,0.019563909774436,0.0148253615127919,0.0146754335810939
2234,600967.SH,-0.0240000000000005,-0.055454545454545,0.0646992481203007,0.0273592880978862,0.0121242614827519
2236,600969.SH,-0.1210000000000007,-0.039030303030303,0.0006015037593983,0.0154482758620688,0.0222668191347436
2242,600977.SH,-0.0670000000000017,-0.0246060606060605,0.0361052631578949,0.0230456062291431,0.0210005717552885
2243,600979.SH,-0.4210000000000011,-0.0577575757575755,0.0884285714285714,0.1056707452725249,0.0586415094339622
2245,600981.SH,-0.0629999999999999,-0.0309090909090908,0.0145338345864661,0.0144471635150166,0.0165782351820087
2264,601002.SH,-0.0270000000000006,-0.0454545454545453,0.0103909774436089,0.0077330367074527,0.0266777206022488
2266,601005.SH,-0.0080000000000003,-0.0176969696969696,0.0073308270676691,0.0011301446051167,0.0057347055460262
2267,601006.SH,-0.0280000000000002,-0.0083636363636364,0.007127819548872,0.007695216907675,0.0052696779111872
2268,601007.SH,-0.1620000000000013,-0.0321818181818182,0.03190977443609,0.0307452725250277,0.0214816085382121
2272,601011.SH,-0.0740000000000005,-0.0242424242424241,0.0164736842105262,0.0199221357063403,0.0204875166761959
2274,601015.SH,-0.0500000000000001,-0.0299999999999999,0.0041353383458647,0.0006562847608452,0.0048968934629311
2275,601016.SH,-0.0050000000000002,-0.0084848484848485,0.0086466165413533,0.0035995550611789,0.0026152086906803
2276,601018.SH,-0.0330000000000004,-0.011090909090909,0.0040977443609021,0.0034771968854281,0.0046830569849437
2294,601088.SH,-0.4410000000000026,-0.0704848484848481,0.1765488721804502,0.127339265850944,0.0134713169430144
2298,601099.SH,-0.0040000000000005,-0.0301212121212119,0.0132932330827065,0.0023670745272523,0.0061757194587382
2304,601111.SH,-0.0230000000000013,-0.1113939393939394,0.0112255639097742,0.03177085650723,0.0304109014675051
2306,601116.SH,-0.3190000000000014,-0.0476969696969691,0.0908721804511275,0.0622602892102335,0.0592818753573469
2322,601163.SH,-0.063000000000001,-0.0712121212121203,0.021548872180451,0.0146073414905445,0.0086586620926241
2326,601177.SH,-0.0490000000000011,-0.0647878787878783,0.0011127819548869,0.0122825361512792,0.0200617495711833
2329,601187.SH,-0.0270000000000004,-0.0215757575757574,0.0058120300751879,0.0094438264738598,0.0119462550028587
2330,601188.SH,-0.0930000000000007,-0.0141818181818182,0.0103233082706765,0.0144760845383758,0.0115704211930626
2332,601199.SH,-0.0560000000000007,-0.0254545454545453,0.0060751879699248,0.0011857619577307,0.0033809796073946
2338,601218.SH,-0.0270000000000001,-0.0095151515151516,0.0160150375939848,0.0122491657397106,0.0099393939393938
2342,601228.SH,-0.0120000000000005,-0.0077575757575756,0.0047819548872179,0.0029944382647385,0.0024250047646273
2347,601238.SH,-0.0410000000000012,-0.0386666666666661,0.0433157894736839,0.0344716351501665,0.0342355631789592
2348,601279.SH,-0.0420000000000002,-0.0281212121212122,0.0097969924812029,0.005437152391546,0.0092532875929101
2353,601319.SH,-0.0310000000000011,-0.0229696969696964,0.0186541353383456,0.006409343715239,0.0014858014103296
2356,601330.SH,-0.0440000000000005,-0.0244242424242425,0.0058195488721802,0.0008542825361511,0.0087070707070705
2361,601366.SH,-0.1170000000000003,-0.0239999999999999,0.026864661654135,0.0156974416017796,0.0051366495140079
2366,601388.SH,-0.0310000000000002,-0.0203030303030302,0.0119924812030074,0.0077708565072301,0.0071995425957689
2376,601528.SH,-0.0410000000000009,-0.0212121212121207,0.0085263157894734,0.0100333704115683,0.0125439298646844
2378,601566.SH,-0.0690000000000013,-0.0298181818181813,0.012503759398496,0.0361334816462734,0.0301898227558603
2380,601568.SH,-0.0350000000000007,-0.0178787878787876,0.0038796992481203,0.0053748609566183,0.008140651801029
2381,601577.SH,-0.0360000000000022,-0.0318787878787877,0.0120150375939848,0.008596218020022,0.007067657709167
2382,601579.SH,-0.1610000000000007,-0.0278181818181815,0.0296015037593979,0.0417486095661844,0.035401562797789
2383,601588.SH,-0.0650000000000002,-0.0164242424242424,0.0142706766917293,0.0070367074527252,0.0097133600152467
2391,601608.SH,-0.0090000000000005,-0.0307878787878787,0.0158796992481202,0.0031457174638485,0.0086697160282065
2392,601609.SH,-0.0010000000000012,-0.028181818181818,0.0470150375939847,0.0331012235817573,0.0213321898227557
2395,601616.SH,-0.0170000000000005,-0.0146060606060604,0.0097894736842105,0.0090745272525027,0.0182908328568705
2397,601619.SH,-0.0310000000000002,-0.0144242424242424,0.006157894736842,0.0035595105672969,0.0039630264913283
2407,601678.SH,-0.0459999999999999,-0.0373333333333334,0.0023157894736841,0.0011902113459398,0.0045580331618066
2408,601686.SH,-0.056000000000001,-0.0191515151515149,0.0112706766917292,0.0069165739710788,0.0028427672955973
2417,601718.SH,-0.0240000000000003,-0.0179999999999998,0.0085939849624059,0.0052280311457174,0.0066609491137792
2428,601801.SH,-0.0540000000000015,-0.0292121212121214,0.0305563909774432,0.004100111234705,0.0043163712597674
2431,601816.SH,-0.0390000000000008,-0.0277575757575755,0.0322481203007517,0.030794215795328,0.0108366685725175
2432,601818.SH,-0.0020000000000008,-0.0027878787878787,0.0086766917293231,0.0101979977753058,0.0055048599199542
2435,601828.SH,-0.0950000000000004,-0.043090909090909,0.012548872180451,0.0027296996662957,0.0215162950257289
2436,601838.SH,-0.1130000000000035,-0.0018787878787879,0.0289323308270673,0.0284204671857616,0.0137606251191153
2439,601860.SH,-0.0220000000000003,-0.0169696969696969,0.0028045112781954,0.0009499443826473,0.002229083285687
2441,601866.SH,-0.0170000000000001,-0.0139393939393939,0.0053533834586465,0.0012013348164627,0.003890604154755
2447,601880.SH,-0.0040000000000001,-0.0088484848484848,0.008766917293233,0.0044538375973303,0.0055673718315227
2450,601886.SH,-0.0530000000000006,-0.0257575757575756,0.0145639097744358,0.0047363737486094,0.0040411663807889
2452,601890.SH,-0.0500000000000002,-0.0492121212121209,0.0196691729323305,0.0114482758620688,0.0133062702496663
2455,601900.SH,-0.0650000000000018,-0.1080606060606062,0.0490526315789472,0.0216284760845381,0.027692776824852
2457,601908.SH,-0.0369999999999999,-0.0331515151515151,0.0059248120300751,0.001123470522803,0.0087364208118924
2458,601916.SH,-0.0070000000000003,-0.0087878787878785,0.0041879699248119,0.0028231368186873,0.0009220506956355
2463,601929.SH,-0.101,-0.027151515151515,0.0373533834586465,0.0255684093437152,0.0169193825042881
